
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
187,Marek Svatos,2011,2011,1,RW,9,1,2,3,1,2,1,0,0,0,2,0,0,17,5.9,101,11:14
188,Petr Sykora,1999,1999,1,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,2,0.0,17,8:19
189,Nick Tarnasky,2009,2009,1,C,11,0,1,1,1,17,0,0,0,0,1,0,0,6,0.0,62,5:38
190,Petr Tenkrat,2002,2002,1,RW,58,8,16,24,-4,28,7,0,1,2,12,4,0,82,9.8,696,11:59
191,Ryan Thang,2012,2012,1,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,9,8:32
192,Andreas Thuresson,2010,2011,2,C,25,1,2,3,-6,6,1,0,0,0,2,0,0,32,3.1,250,10:00
193,Kimmo Timonen,1999,2007,8,D,573,79,222,301,-6,348,32,46,1,10,82,136,4,1078,7.3,12887,22:29
194,Jordin Tootoo,2004,2012,8,RW,486,46,79,125,-26,725,43,3,0,5,76,3,0,788,5.8,5156,10:36
195,Pascal Trepanier,2003,2003,1,D,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,10,9:55
196,Darren Turcotte,1999,2000,2,C,49,4,6,10,-11,20,4,0,0,1,6,0,0,86,4.7,717,14:37
197,Scottie Upshall,2003,2007,4,LW,77,11,18,29,13,52,10,1,0,4,14,4,0,111,9.9,781,10:08
198,Rob Valicevic,1999,2001,3,RW,159,26,19,45,-9,49,22,3,1,9,16,1,2,198,13.1,2216,13:56
199,Mark Van Guilder,2014,2014,1,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,8,8:27
200,Josef Vasicek,2007,2007,1,C,38,4,9,13,1,29,4,0,0,0,8,1,0,47,8.5,501,13:10
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
201,Vitaly Vishnevski,2007,2007,1,D,15,0,1,1,1,10,0,0,0,0,1,0,0,6,0.0,151,10:02
202,Anton Volchenkov,2015,2015,1,D,42,0,5,5,4,14,0,0,0,0,5,0,0,31,0.0,550,13:05
203,Jan Vopat,1999,2000,2,D,61,5,6,11,1,34,5,0,0,0,4,1,1,49,10.2,1102,18:04
204,Scott Walker,1999,2006,7,RW,410,96,151,247,-23,465,61,27,8,11,102,44,5,737,13.0,7469,18:13
205,Joel Ward,2009,2011,3,RW,230,40,58,98,-5,89,26,11,3,7,54,2,2,424,9.4,3877,16:51
206,Todd Warriner,2003,2003,1,LW,6,0,1,1,-1,4,0,0,0,0,1,0,0,6,0.0,68,11:15
207,Austin Watson,2013,2013,1,LW,6,1,0,1,-2,0,1,0,0,0,0,0,0,4,25.0,76,12:42
