
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
554,Rick Tocchet,1992,1994,3,RW,150,76,103,179,25,435,41,29,6,8,68,34,1,449,16.9,,
555,Jeff Toms,2002,2002,1,C,14,2,1,3,-5,4,2,0,0,0,0,1,0,22,9.1,172,12:18
556,Tim Tookey,1984,1984,1,C,8,0,2,2,-2,2,0,0,0,0,2,0,0,7,0.0,,
557,Dan Trebil,2000,2001,2,D,19,1,0,1,1,7,1,0,0,0,0,0,0,19,5.3,245,12:54
558,Bryan Trottier,1991,1994,3,C,156,24,48,72,-18,114,19,3,2,0,41,5,2,215,11.2,,
559,Ian Turnbull,1983,1983,1,D,6,0,0,0,-3,4,0,0,0,0,0,0,0,6,0.0,,
560,Gene Ubriaco,1968,1969,2,LW/C,114,33,26,59,-13,30,26,7,0,5,17,9,0,219,15.1,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
561,Dominik Uher,2015,2015,1,C,2,0,0,0,-1,0,0,0,0,0,0,0,0,0,,13,6:27
562,Garry Valk,1997,1998,2,RW,56,5,5,10,-9,58,5,0,0,0,3,0,2,64,7.8,,
563,Wayne Van Dorp,1988,1988,1,LW,25,1,3,4,2,75,1,0,0,0,3,0,0,15,6.7,,
564,Ed Van Impe,1976,1977,2,D,22,0,8,8,2,22,0,0,0,0,8,0,0,10,0.0,,
565,Ryan VandenBussche,2006,2006,1,RW,20,1,0,1,0,42,1,0,0,0,0,0,0,5,20.0,87,4:19
566,Joe Vitale,2011,2014,4,C,163,8,27,35,-14,115,8,0,0,3,24,2,1,151,5.3,1751,10:44
567,Vladimir Vujtek,2003,2003,1,LW,5,0,1,1,-4,0,0,0,0,0,0,1,0,3,0.0,38,7:33
568,Tim Wallace,2009,2011,3,RW,24,0,2,2,-1,12,0,0,0,0,2,0,0,18,0.0,192,8:00
569,Bryan Watson,1969,1974,6,D,304,8,57,65,-6,871,7,1,0,1,54,2,1,323,2.5,,
570,Steve Webb,2004,2004,1,RW,5,0,0,0,-3,2,0,0,0,0,0,0,0,3,0.0,27,5:20
