
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
197,Gordie Drillon,1937,1942,6,RW,262,127,117,244,,42,,,,,,,,,,,
198,Harold Druken,2003,2004,2,C,14,0,6,6,5,4,0,0,0,0,6,0,0,27,0.0,161,11:31
199,Dick Duff,1955,1964,10,LW,582,174,168,342,,535,5,2,0,0,,,,,,,
200,Art Duncan,1928,1931,4,D,122,15,14,29,,199,,,,,,,,,,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
201,Rocky Dundas,1990,1990,1,RW,5,0,0,0,-1,14,0,0,0,0,0,0,0,1,0.0,,
202,Frank Dunlap,1944,1944,1,W,15,0,1,1,,2,,,,,,,,,,,
203,Dave Dunn,1975,1976,2,D,115,3,19,22,-15,226,3,0,0,2,16,3,0,119,2.5,,
204,Denis Dupere,1971,1974,4,LW,192,29,44,73,3,26,21,8,0,0,31,12,1,255,11.4,,
205,Jerome Dupont,1987,1987,1,D,13,0,0,0,-5,23,0,0,0,0,0,0,0,5,0.0,,
206,Philippe Dupuis,2012,2012,1,C,30,0,0,0,-2,16,0,0,0,0,0,0,0,30,0.0,315,10:29
207,Vitezslav Duris,1981,1983,2,D,89,3,20,23,16,62,2,0,1,0,16,4,0,118,2.5,,
208,Babe Dye,1920,1931,8,RW,177,173,42,215,,190,,,,,,,,,,,
209,Dallas Eakins,1999,1999,1,D,18,0,2,2,3,24,0,0,0,0,2,0,0,11,0.0,296,16:28
210,Robbie Earl,2008,2008,1,LW,9,0,1,1,-2,0,0,0,0,0,1,0,0,9,0.0,83,9:14
211,Mike Eastwood,1992,1995,4,C,111,14,23,37,-16,85,13,1,0,2,16,7,0,96,14.6,,
212,Tim Ecclestone,1974,1975,2,LW,51,10,15,25,9,32,7,1,2,1,15,0,0,82,12.2,,
213,Garry Edmundson,1960,1961,2,LW,42,4,6,10,,47,,,,,,,,,,,
214,Gerry Ehman,1959,1964,4,RW,125,26,31,57,,40,0,1,0,1,,,,,,,
215,Dave Ellett,1991,1997,7,D,446,51,172,223,-16,371,22,27,2,9,63,102,7,1031,4.9,,
216,Ron Ellis,1964,1981,16,RW,1034,332,308,640,67,207,269,56,7,51,199,46,1,1909,14.0,,
217,Anders Eriksson,2002,2003,2,D,38,0,2,2,0,12,0,0,0,0,2,0,0,38,0.0,617,16:14
218,Len Esau,1992,1992,1,D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
