
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
465,Aaron Volpatti,2011,2013,3,LW,54,3,1,4,-3,81,3,0,0,0,1,0,0,34,8.8,426,7:53
466,Radim Vrbata,2015,2015,1,RW,53,21,19,40,2,14,13,8,0,4,11,8,0,176,11.9,885,16:41
467,Scott Walker,1995,1998,4,RW,197,10,34,44,-13,466,8,0,2,2,33,0,1,148,6.8,,
468,Ryan Walter,1992,1993,2,C/LW,92,9,11,20,4,59,7,1,1,0,8,1,2,88,10.2,,
469,Mike Walton,1976,1978,3,C,115,44,69,113,-36,71,26,18,0,7,42,27,0,217,20.3,,
470,Dixon Ward,1993,1994,2,RW,103,28,31,59,20,119,21,6,1,1,24,5,2,157,17.8,,
471,Ron Ward,1972,1972,1,C,71,2,4,6,-2,4,1,0,1,0,4,0,0,45,4.4,,
472,Todd Warriner,2002,2003,2,LW,44,6,10,16,4,34,6,0,0,0,9,1,0,71,8.5,477,10:50
473,Steve Washburn,1999,1999,1,C,8,0,0,0,0,2,0,0,0,0,0,0,0,6,0.0,65,8:05
474,Mike Weaver,2008,2008,1,D,55,0,1,1,1,33,0,0,0,0,1,0,0,33,0.0,771,14:01
475,Yannick Weber,2014,2015,2,D,90,10,11,21,-4,32,6,4,0,3,8,3,0,135,7.4,1228,13:38
476,Eric Weinrich,2006,2006,1,D,16,0,0,0,-13,8,0,0,0,0,0,0,0,12,0.0,302,18:52
477,Dale Weise,2012,2014,3,RW,152,10,16,26,-9,166,9,1,0,2,16,0,0,112,8.9,1279,8:24
478,Kyle Wellwood,2009,2010,2,C,149,32,20,52,8,16,19,13,0,5,15,5,0,192,16.7,2061,13:49
479,Jeremy Welsh,2014,2014,1,C,19,1,0,1,-1,6,1,0,0,0,0,0,0,13,7.7,130,6:51
480,Doug Wickenheiser,1988,1988,1,C,80,7,19,26,-15,36,5,0,2,2,17,1,1,123,5.7,,
Rk,Player,From,To,Yrs,Pos,GP,G,A,PTS,+/-,PIM,EV,PP,SH,GW,EV,PP,SH,S,S%,TOI,ATOI
481,Barry Wilcox,1973,1975,2,RW,33,3,2,5,-10,15,3,0,0,0,2,0,0,52,5.8,,
